player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
271231,/player/271231/jacqueline-burns/230001,23,1,01-09-22,J. Burns,Jacqueline Burns,GK,70,74,1700000,500,25,06-03-97,173,65,2216,Women's Super League,1,116018,Reading W,SUB,25,,05-08-22,2023,35,Northern Ireland,,,,Left,3,1,1,Medium/Medium,Normal (170-185),No,3700000,,,,,,,,,9,5,6,16,3,6,7,12,17,12,32,31,39,69,49,53,62,33,69,4,26,13,8,58,21,51,15,13,12,69,69,71,69,70,31,22+2,22+2,22+2,20,23,23,23,20,23+2,23+2,23+2,22+2,24+2,24+2,24+2,22+2,21+2,24+2,24+2,24+2,21+2,21+2,24+2,24+2,24+2,21+2,69+2,https://cdn.sofifa.net/players/271/231/23_120.png
271314,/player/271314/stephanie-gbogou/230001,23,1,01-09-22,S. Gbogou,Stéphanie Gbogou,ST,70,71,1900000,500,27,09-05-95,177,70,2218,Feminine Division 1,1,116041,Soyaux W,ST,20,,08-08-22,2023,108,Côte d'Ivoire,,,,Right,3,2,1,Medium/Medium,Stocky (170-185),No,4300000,#Strength,,66,71,51,61,31,76,42,70,76,58,63,63,45,54,44,65,63,68,43,63,44,81,59,72,90,68,49,28,68,55,68,65,23,30,21,14,7,10,8,8,,70+1,70+1,70+1,62,65,65,65,62,61+2,61+2,61+2,61+2,57+2,57+2,57+2,61+2,47+2,47+2,47+2,47+2,47+2,46+2,46+2,46+2,46+2,46+2,15+2,https://cdn.sofifa.net/players/271/314/23_120.png
246373,/player/246373/miriam-mayorga/230001,23,1,01-09-22,M. Mayorga,Miriam Anahí Mayorga,CM,69,69,,,32,20-11-89,162,58,,,,,,,,,,,52,Argentina,113996,SUB,14,Right,3,3,1,Medium/Medium,Normal (170-),No,,,,57,64,64,67,67,70,55,67,68,70,34,65,35,45,72,69,54,59,61,68,77,65,68,70,74,64,58,62,69,70,52,65,68,70,61,12,6,12,14,15,,66+2,66+2,66+2,65,67,67,67,65,67+2,67+2,67+2,66+2,69,69,69,66+2,64+2,68+1,68+1,68+1,64+2,64+2,67+2,67+2,67+2,64+2,18+2,https://cdn.sofifa.net/players/246/373/23_120.png
246968,/player/246968/lucy-graham/230001,23,1,01-09-22,L. Graham,Lucy Graham,"CM, CAM, CDM",69,72,1800000,500,25,10-10-96,165,60,2216,Women's Super League,1,116016,Everton W,SUB,17,,04-07-19,2023,42,Scotland,113984,CM,10,Right,3,3,1,High/High,Normal (170-),No,3900000,,,52,68,64,66,60,66,52,69,50,71,59,63,36,43,68,66,56,48,71,70,78,75,72,67,71,64,49,70,70,71,50,62,41,73,72,6,11,11,8,6,,65+2,65+2,65+2,64,66,66,66,64,67+2,67+2,67+2,64+2,69+2,69+2,69+2,64+2,64+2,66+2,66+2,66+2,64+2,63+2,63+2,63+2,63+2,63+2,15+2,https://cdn.sofifa.net/players/246/968/23_120.png
264626,/player/264626/anika-rodriguez/230001,23,1,01-09-22,A. Rodríguez,Anika Rodríguez,"RW, RB",69,72,,,25,31-12-96,157,57,,,,,,,,,,,83,Mexico,113010,SUB,16,Right,3,3,1,High/Medium,Normal (170-),No,,,,76,66,65,71,57,53,68,68,44,70,65,74,67,59,63,65,78,74,74,64,83,68,64,79,38,60,56,63,66,57,59,61,59,57,55,10,7,6,7,11,,64+2,64+2,64+2,69,67,67,67,69,67+2,67+2,67+2,69+2,65+2,65+2,65+2,69+2,66+2,62+2,62+2,62+2,66+2,64+2,56+2,56+2,56+2,64+2,15+2,https://cdn.sofifa.net/players/264/626/23_120.png
264898,/player/264898/assimina-maoulida/230001,23,1,01-09-22,A. Maoulida,Assimina Maoulida,"CB, CDM",69,79,2900000,500,20,30-01-02,173,67,2218,Feminine Division 1,1,116033,Lyon W,RES,36,,01-07-21,2023,18,France,,,,Right,3,2,1,Medium/Medium,Normal (170-185),Yes,6500000,,,66,37,57,62,70,70,49,32,66,67,33,59,43,34,55,66,62,69,62,62,67,50,60,66,75,29,67,71,55,56,42,60,67,73,69,9,7,8,12,13,,55+2,55+2,55+2,56,56,56,56,56,58+2,58+2,58+2,59+2,60+2,60+2,60+2,59+2,65+2,67+2,67+2,67+2,65+2,66+2,69+2,69+2,69+2,66+2,16+2,https://cdn.sofifa.net/players/264/898/23_120.png
264961,/player/264961/sarah-kassi/230001,23,1,01-09-22,S. Kassi,Sarah Kassi,"CDM, CM",69,82,3100000,500,18,09-09-03,167,60,2218,Feminine Division 1,1,116036,Fleury 91 W,SUB,2,,26-03-20,2025,18,France,,,,Right,3,2,1,Medium/Medium,Normal (170-),No,8400000,,,54,53,64,66,66,60,48,52,48,75,53,63,58,53,71,72,52,55,59,64,74,59,57,58,58,48,68,68,48,62,57,61,65,71,64,6,5,9,13,8,,57+2,57+2,57+2,60,60,60,60,60,63+2,63+2,63+2,61+2,66+2,66+2,66+2,61+2,63+2,68+2,68+2,68+2,63+2,63+2,64+2,64+2,64+2,63+2,14+2,https://cdn.sofifa.net/players/264/961/23_120.png
265223,/player/265223/georgia-brougham/230001,23,1,01-09-22,G. Brougham,Georgia Brougham,"CB, RB",69,72,1600000,500,26,18-03-96,176,67,2216,Women's Super League,1,116020,Leicester City W,CB,6,,20-07-21,2023,14,England,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,3600000,,,51,41,59,61,68,76,51,29,63,69,36,53,46,43,56,73,52,51,53,69,64,65,72,68,83,47,68,67,37,58,44,65,75,64,63,12,13,13,8,5,,54+2,54+2,54+2,54,55,55,55,54,57+2,57+2,57+2,57+2,61+2,61+2,61+2,57+2,64+2,67+2,67+2,67+2,64+2,64+2,69+2,69+2,69+2,64+2,16+2,https://cdn.sofifa.net/players/265/223/23_120.png
265269,/player/265269/emily-ramsey/230001,23,1,01-09-22,E. Ramsey,Emily Ramsey,GK,69,78,2700000,500,21,16-11-00,180,72,2216,Women's Super League,1,116016,Everton W,SUB,12,Manchester United W,,2023,14,England,,,,Right,3,1,1,Medium/Medium,Stocky (170-185),No,,,,,,,,,,13,7,7,55,9,12,11,18,54,34,33,30,44,66,59,53,45,27,79,15,22,9,6,46,25,60,15,12,15,69,68,71,67,68,31,28+2,28+2,28+2,27,29,29,29,27,34+2,34+2,34+2,30+2,37+2,37+2,37+2,30+2,26+2,34+2,34+2,34+2,26+2,25+2,26+2,26+2,26+2,25+2,68+2,https://cdn.sofifa.net/players/265/269/23_120.png
265309,/player/265309/mel-filis/230001,23,1,01-09-22,M. Filis,Mel Filis,CAM,69,85,3600000,500,19,30-07-02,174,70,2216,Women's Super League,1,116014,West Ham W,SUB,17,,09-07-21,2023,14,England,,,,Right,3,2,1,Medium/Medium,Stocky (170-185),Yes,9800000,,,66,70,64,66,44,66,51,71,45,71,60,67,45,60,70,68,67,66,41,70,73,74,31,66,77,71,46,47,74,68,51,75,41,45,46,13,10,10,9,9,,68+2,68+2,68+2,67,69,69,69,67,69+2,69+2,69+2,67+2,67+2,67+2,67+2,67+2,57+2,59+2,59+2,59+2,57+2,55+2,52+2,52+2,52+2,55+2,17+2,https://cdn.sofifa.net/players/265/309/23_120.png
265705,/player/265705/marisa-olislagers/230001,23,1,01-09-22,M. Olislagers,Marisa Olislagers,LB,69,77,,,21,09-09-00,165,60,,,,,,,,,,,34,Netherlands,113011,SUB,19,Left,3,3,1,Medium/Medium,Normal (170-),No,,,,65,35,60,64,69,62,71,33,57,70,32,63,60,29,68,68,65,65,58,67,58,38,61,60,63,34,63,65,42,35,33,60,73,71,66,6,14,8,13,7,,52+2,52+2,52+2,58,54,54,54,58,56+2,56+2,56+2,60+2,60+2,60+2,60+2,60+2,67+2,66+2,66+2,66+2,67+2,67+2,66+2,66+2,66+2,67+2,16+2,https://cdn.sofifa.net/players/265/705/23_120.png
265970,/player/265970/emily-burns/230001,23,1,01-09-22,E. Burns,Emily Burns,GK,69,74,1700000,500,24,24-07-97,175,66,2218,Feminine Division 1,1,116039,Dijon W,SUB,16,,18-07-22,2024,70,Canada,,,,Right,2,1,1,Medium/Medium,Normal (170-185),No,3900000,,,,,,,,,13,8,8,30,6,12,15,11,22,17,41,47,51,60,49,48,58,33,56,8,28,13,9,30,13,36,11,13,10,69,66,64,66,74,44,24+2,24+2,24+2,23,24,24,24,23,25+2,25+2,25+2,25+2,24+2,24+2,24+2,25+2,23+2,24+2,24+2,24+2,23+2,23+2,23+2,23+2,23+2,23+2,68+2,https://cdn.sofifa.net/players/265/970/23_120.png
266911,/player/266911/charlotte-wardlaw/230001,23,1,01-09-22,C. Wardlaw,Charlotte Wardlaw,"RB, CM",69,84,3200000,500,19,20-02-03,164,58,2216,Women's Super League,1,116010,Chelsea W,SUB,34,,20-05-22,2023,14,England,,,,Right,3,2,1,Medium/Medium,Normal (170-),Yes,8600000,,,74,52,58,66,66,67,64,56,57,62,51,65,66,40,59,66,73,75,71,68,66,54,64,73,62,41,73,61,54,48,55,62,74,64,65,12,14,14,5,12,,60+2,60+2,60+2,62,61,61,61,62,60+2,60+2,60+2,64+2,60+2,60+2,60+2,64+2,67+2,65+2,65+2,65+2,67+2,67+2,65+2,65+2,65+2,67+2,17+2,https://cdn.sofifa.net/players/266/911/23_120.png
267530,/player/267530/esmee-brugts/230001,23,1,01-09-22,E. Brugts,Esmee Brugts,"LM, RM, ST",69,85,,,18,28-07-03,165,58,,,,,,,,,,,34,Netherlands,113011,SUB,22,Left,3,2,1,Medium/Medium,Normal (170-),No,,,,77,61,66,72,26,46,69,65,35,69,61,73,69,53,65,72,76,77,78,55,78,57,48,62,45,58,29,24,65,59,57,60,23,27,28,6,13,9,6,13,,62+2,62+2,62+2,69,66,66,66,69,67+2,67+2,67+2,68+2,61+2,61+2,61+2,68+2,52+2,47+2,47+2,47+2,52+2,48+2,36+2,36+2,36+2,48+2,14+2,https://cdn.sofifa.net/players/267/530/23_120.png
267654,/player/267654/nina-richard/230001,23,1,01-09-22,N. Richard,Nina Richard,CM,69,78,3100000,500,21,06-09-00,159,54,2218,Feminine Division 1,1,116042,Guingamp W,SUB,23,,01-07-21,2023,18,France,,,,Right,3,2,1,Medium/Medium,Normal (170-),No,7400000,,,68,57,64,68,65,58,47,58,44,72,49,66,48,38,66,71,72,65,67,68,81,57,65,69,52,56,59,70,72,75,44,56,64,70,60,13,11,11,15,13,,62+2,62+2,62+2,66,67,67,67,66,69+2,69+2,69+2,67+2,69+2,69+2,69+2,67+2,65+2,68+2,68+2,68+2,65+2,65+2,63+2,63+2,63+2,65+2,19+2,https://cdn.sofifa.net/players/267/654/23_120.png
267669,/player/267669/shuhui-yang/230001,23,1,01-09-22,Yang Shuhui,杨淑慧,"LB, RB",69,76,2700000,500,21,28-10-00,164,58,2218,Feminine Division 1,1,116041,Soyaux W,RB,23,,01-01-22,2023,155,China PR,,,,Right,4,2,1,High/Medium,Normal (170-),No,6500000,,Early Crosser,73,42,57,63,65,54,62,33,48,67,36,59,53,37,45,66,74,72,71,63,72,57,61,68,46,47,55,67,42,51,46,54,65,67,72,11,6,12,10,13,,52+2,52+2,52+2,58,56,56,56,58,57+2,57+2,57+2,59+2,58+2,58+2,58+2,59+2,67+2,62+2,62+2,62+2,67+2,67+2,62+2,62+2,62+2,67+2,16+2,https://cdn.sofifa.net/players/267/669/23_120.png
268477,/player/268477/sunniva-skoglund/230001,23,1,01-09-22,S. Skoglund,Sunniva Skoglund,GK,69,80,,,20,22-05-02,175,65,,,,,,,,,,,36,Norway,113007,SUB,12,Right,2,1,1,Medium/Medium,Lean (170-185),No,,,,,,,,,,15,10,13,27,8,15,19,13,25,22,36,40,31,64,52,50,61,30,45,9,29,15,9,32,13,35,13,12,15,66,69,66,67,71,38,25+2,25+2,25+2,24,25,25,25,24,25+2,25+2,25+2,25+2,26+2,26+2,26+2,25+2,24+2,25+2,25+2,25+2,24+2,24+2,23+2,23+2,23+2,24+2,68+2,https://cdn.sofifa.net/players/268/477/23_120.png
268988,/player/268988/mariam-diakite/230001,23,1,01-09-22,M. Diakité,Mariam Diakité,CB,69,71,1500000,500,27,11-04-95,169,60,2218,Feminine Division 1,1,116036,Fleury 91 W,SUB,29,,04-11-21,2023,108,Côte d'Ivoire,,,,Right,3,2,1,Medium/Medium,Lean (170-),No,3300000,,Power Free-Kick,58,49,49,48,71,65,33,35,71,62,31,39,41,66,47,56,48,67,41,66,60,86,81,53,64,55,76,65,25,39,53,60,71,74,72,5,9,10,12,14,,53+2,53+2,53+2,46,49,49,49,46,48+2,48+2,48+2,47+2,52+2,52+2,52+2,47+2,59+2,63+2,63+2,63+2,59+2,62+2,69+2,69+2,69+2,62+2,16+2,https://cdn.sofifa.net/players/268/988/23_120.png
270143,/player/270143/maissa-dufresne/230001,23,1,01-09-22,M. Dufresne,Maïssa Dufresne,"ST, RW",69,79,3000000,500,18,29-02-04,169,61,2218,Feminine Division 1,1,116040,Stade de Reims W,SUB,12,,01-08-22,2027,18,France,,,,Right,3,3,1,High/Medium,Normal (170-),No,6900000,,Speed Dribbler (AI),71,69,62,72,41,62,61,71,60,65,67,72,61,57,50,70,72,70,80,68,78,66,80,74,64,68,37,34,74,68,64,61,45,36,34,12,16,12,12,13,,69+2,69+2,69+2,70,70,70,70,70,69+2,69+2,69+2,68+2,63+2,63+2,63+2,68+2,56+2,52+2,52+2,52+2,56+2,54+2,48+2,48+2,48+2,54+2,19+2,https://cdn.sofifa.net/players/270/143/23_120.png
270145,/player/270145/camelia-pruvost/230001,23,1,01-09-22,C. Pruvost,Camélia Pruvost,"CDM, CM",69,71,1500000,500,26,29-02-96,165,60,2218,Feminine Division 1,1,116038,Bordeaux W,SUB,31,,01-08-22,2027,18,France,,,,Left,4,3,1,Medium/High,Lean (170-),No,3400000,,Injury Prone,69,61,65,66,68,78,59,60,62,69,39,64,70,57,65,65,70,68,67,66,76,69,80,69,84,62,74,68,59,67,58,70,72,66,64,9,15,9,8,11,,64+2,64+2,64+2,64,65,65,65,64,65+2,65+2,65+2,65+2,66+2,66+2,66+2,65+2,66+2,68+2,68+2,68+2,66+2,66+2,69+2,69+2,69+2,66+2,17+2,https://cdn.sofifa.net/players/270/145/23_120.png
270158,/player/270158/perrine-delrieu/230001,23,1,01-09-22,P. Delrieu,Perrine Delrieu,ST,69,77,3200000,500,22,29-02-00,183,68,2218,Feminine Division 1,1,116039,Dijon W,SUB,12,,01-08-22,2027,18,France,,,,Right,3,3,1,Medium/High,Normal (170-185),No,7700000,,Finesse Shot,73,65,56,66,26,67,55,64,69,59,64,63,61,67,46,69,66,78,74,76,36,71,86,69,71,60,51,21,77,55,65,77,29,16,15,13,9,17,15,15,,69+2,69+2,69+2,66,67,67,67,66,64+2,64+2,64+2,65+2,58+2,58+2,58+2,65+2,48+2,45+2,45+2,45+2,48+2,46+2,42+2,42+2,42+2,46+2,20+2,https://cdn.sofifa.net/players/270/158/23_120.png
270171,/player/270171/laure-anne-goubert/230001,23,1,01-09-22,L. Goubert,Laure-Anne Goubert,GK,69,72,1400000,500,26,29-02-96,175,68,2218,Feminine Division 1,1,116386,Rodez W,SUB,1,,01-08-22,2027,18,France,,,,Right,3,1,1,Medium/Medium,Lean (170-185),No,3200000,,"Solid Player, Cautious With Crosses",,,,,,,18,14,15,24,12,17,14,17,22,21,39,36,50,81,53,47,60,32,48,17,22,12,13,42,20,51,16,14,15,68,63,62,65,71,37,28+2,28+2,28+2,27,29,29,29,27,29+2,29+2,29+2,28+2,28+2,28+2,28+2,28+2,26+2,26+2,26+2,26+2,26+2,25+2,24+2,24+2,24+2,25+2,68+2,https://cdn.sofifa.net/players/270/171/23_120.png
270173,/player/270173/valery-davoust/230001,23,1,01-09-22,V. Davoust,Valery Davoust,"LWB, CB",69,77,3000000,500,22,29-02-00,177,71,2218,Feminine Division 1,1,116386,Rodez W,LWB,23,,01-08-22,2027,18,France,,,,Left,3,3,1,Medium/Medium,Normal (170-185),No,7200000,,Solid Player,55,48,63,66,67,76,67,54,53,68,27,67,53,47,61,70,52,58,52,68,53,49,78,69,80,42,76,70,42,57,50,62,67,69,67,11,11,5,8,11,,57+2,57+2,57+2,60,59,59,59,60,60+2,60+2,60+2,62+2,63+2,63+2,63+2,62+2,67+2,68+2,68+2,68+2,67+2,66+2,69+2,69+2,69+2,66+2,16+2,https://cdn.sofifa.net/players/270/173/23_120.png
270175,/player/270175/marjolaine-jallet/230001,23,1,01-09-22,M. Jallet,Marjolaine Jallet,"RB, LB",69,71,1600000,500,26,29-02-96,164,54,2218,Feminine Division 1,1,116039,Dijon W,SUB,2,,01-08-22,2027,18,France,,,,Left,3,3,1,High/Medium,Stocky (170-),No,3600000,,,75,65,58,69,66,72,66,66,62,52,65,69,55,56,51,71,75,75,73,62,71,61,61,78,76,66,57,70,68,67,56,63,66,64,63,11,13,8,13,8,,66+2,66+2,66+2,67,66,66,66,67,65+2,65+2,65+2,67+2,63+2,63+2,63+2,67+2,67+2,64+2,64+2,64+2,67+2,67+2,65+2,65+2,65+2,67+2,17+2,https://cdn.sofifa.net/players/270/175/23_120.png
228081,/player/228081/amy-turner/230001,23,1,01-09-22,A. Turner,Amy Turner,CB,68,68,1000000,500,30,04-07-91,168,60,2216,Women's Super League,1,116011,Tottenham W,SUB,4,,27-07-22,2024,14,England,,,,Right,3,2,1,Medium/Medium,Normal (170-),No,2100000,,,48,27,45,53,67,71,25,24,72,64,29,43,28,25,53,67,54,43,45,68,63,36,68,55,75,20,84,63,23,34,46,53,72,65,61,6,9,14,9,6,,46+2,46+2,46+2,44,45,45,45,44,47+2,47+2,47+2,47+2,52+2,52+2,52+2,47+2,57+2,64+2,64+2,64+2,57+2,59+2,68,68,68,59+2,14+2,https://cdn.sofifa.net/players/228/081/23_120.png
246379,/player/246379/laurina-oliveros/230001,23,1,01-09-22,L. Oliveros,Laurina Oliveros,GK,68,71,,,28,10-09-93,168,69,,,,,,,,,,,52,Argentina,113996,SUB,23,Right,3,1,1,Medium/Medium,Normal (170-),No,,,,,,,,,,12,8,15,14,10,12,15,13,16,15,22,20,24,71,68,51,68,34,51,6,21,9,10,68,14,11,12,18,12,65,66,68,65,69,21,23+2,23+2,23+2,21,24,24,24,21,25+2,25+2,25+2,23+2,26+2,26+2,26+2,23+2,20+2,23+2,23+2,23+2,20+2,20+2,22+2,22+2,22+2,20+2,67+2,https://cdn.sofifa.net/players/246/379/23_120.png
247743,/player/247743/chengshu-wu/230001,23,1,01-09-22,Wu Chengshu,吴澄舒,"RM, CAM",68,71,,,25,26-08-96,170,60,,,,,,,,,,,155,China PR,113001,SUB,15,Right,3,3,1,Medium/Medium,Normal (170-),No,,,,65,59,67,67,37,63,63,61,58,74,48,66,46,50,65,70,67,64,68,67,72,55,71,69,65,58,47,25,71,68,59,58,28,44,42,9,15,5,9,8,,64+2,64+2,64+2,67,67,67,67,67,68+2,68+2,68+2,67+2,65+2,65+2,65+2,67+2,55+2,54+2,54+2,54+2,55+2,53+2,48+2,48+2,48+2,53+2,16+2,https://cdn.sofifa.net/players/247/743/23_120.png
265259,/player/265259/josie-green/230001,23,1,01-09-22,J. Green,Josie Green,"CM, CDM",68,68,1200000,500,29,25-04-93,156,51,2216,Women's Super League,1,116020,Leicester City W,SUB,14,,07-07-22,2023,50,Wales,,,,Right,3,2,1,Medium/Medium,Normal (170-),No,2600000,,,69,62,65,68,62,48,49,68,59,75,56,66,52,49,67,70,72,67,67,69,79,50,65,64,36,64,56,60,61,67,52,65,68,61,57,8,6,7,14,10,,63+2,63+2,63+2,66,67,67,67,66,68,68,68,66+2,68,68,68,66+2,64+2,64+2,64+2,64+2,64+2,63+2,60+2,60+2,60+2,63+2,16+2,https://cdn.sofifa.net/players/265/259/23_120.png
265408,/player/265408/caitlin-dijkstra/230001,23,1,01-09-22,C. Dijkstra,Caitlin Dijkstra,"CB, RB",68,75,,,23,30-01-99,170,62,,,,,,,,,,,34,Netherlands,113011,SUB,15,Right,3,2,1,Medium/Medium,Normal (170-),No,,,,60,27,45,42,69,67,32,22,60,68,25,31,24,24,51,50,57,63,48,67,42,40,66,54,72,21,69,68,31,24,36,49,73,69,68,10,7,14,6,7,,44+2,44+2,44+2,42,42,42,42,42,43+2,43+2,43+2,45+2,49+2,49+2,49+2,45+2,59+2,63+2,63+2,63+2,59+2,62+2,68+2,68+2,68+2,62+2,14+2,https://cdn.sofifa.net/players/265/408/23_120.png
265571,/player/265571/cloe-lacasse/230001,23,1,01-09-22,C. Lacasse,Cloé Lacasse,"LW, RW",68,68,,,28,07-07-93,170,62,,,,,,,,,,,70,Canada,113000,SUB,20,Left,4,3,1,Medium/Medium,Normal (170-),No,,,,82,66,58,69,26,53,65,69,60,64,62,70,41,57,61,71,81,83,71,66,62,65,50,58,60,60,28,20,68,43,61,53,19,25,28,14,7,7,8,12,,68,68,68,68,67,67,67,68,65+2,65+2,65+2,67+1,58+2,58+2,58+2,67+1,51+2,45+2,45+2,45+2,51+2,48+2,39+2,39+2,39+2,48+2,16+2,https://cdn.sofifa.net/players/265/571/23_120.png
265840,/player/265840/cyrielle-blanc/230001,23,1,01-09-22,C. Blanc,Cyrielle Blanc,"CDM, CM",68,80,2700000,500,19,23-01-03,176,66,2218,Feminine Division 1,1,116037,Montpellier W,SUB,15,,15-08-20,2027,18,France,,,,Right,3,3,1,High/Medium,Normal (170-185),No,6200000,,,60,48,62,61,66,69,51,47,51,69,47,59,54,41,68,66,53,66,58,62,51,54,70,59,76,46,65,68,49,61,45,63,64,72,68,8,6,9,10,10,,56+2,56+2,56+2,58,58,58,58,58,60+2,60+2,60+2,59+2,63+2,63+2,63+2,59+2,63+2,67+2,67+2,67+2,63+2,64+2,67+2,67+2,67+2,64+2,14+2,https://cdn.sofifa.net/players/265/840/23_120.png
265912,/player/265912/eden-avital/230001,23,1,01-09-22,E. Avital,Eden Avital,"RM, LM",68,70,1500000,500,25,25-03-97,167,60,2218,Feminine Division 1,1,116041,Soyaux W,RM,9,,01-07-21,2027,26,Israel,,,,Right,3,3,1,Medium/Medium,Normal (170-),No,3400000,,,68,58,62,73,37,57,59,59,40,65,51,74,58,53,60,73,67,69,74,65,72,60,59,63,60,56,39,29,66,65,57,61,41,39,33,13,6,5,10,11,,62+2,62+2,62+2,67,66,66,66,67,67+2,67+2,67+2,67+2,62+2,62+2,62+2,67+2,54+2,52+2,52+2,52+2,54+2,51+2,45+2,45+2,45+2,51+2,16+2,https://cdn.sofifa.net/players/265/912/23_120.png
265984,/player/265984/maud-antoine/230001,23,1,01-09-22,M. Antoine,Maud Antoine,"CB, RWB, RB",68,75,2200000,500,23,26-01-99,173,63,2218,Feminine Division 1,1,116386,Rodez W,RCB,13,,01-08-22,2023,18,France,,,,Right,2,2,1,Medium/Medium,Normal (170-185),No,5300000,,,59,41,58,57,69,64,54,39,67,69,36,52,47,39,59,61,55,63,59,61,62,49,75,54,68,35,65,68,45,48,45,57,70,70,66,14,6,5,12,14,,53+2,53+2,53+2,54,53,53,53,54,55+2,55+2,55+2,56+2,58+2,58+2,58+2,56+2,63+2,65+2,65+2,65+2,63+2,64+2,68+2,68+2,68+2,64+2,17+2,https://cdn.sofifa.net/players/265/984/23_120.png
266451,/player/266451/eartha-cumings/230001,23,1,01-09-22,E. Cumings,Eartha Cumings,GK,68,76,2300000,500,23,11-06-99,170,63,2216,Women's Super League,1,116343,Liverpool W,SUB,21,,14-07-22,2023,42,Scotland,113984,SUB,21,Right,2,1,1,Medium/Medium,Stocky (170-),No,5500000,,,,,,,,,14,9,14,25,11,10,12,13,29,12,36,42,43,64,44,47,64,36,37,10,25,12,8,55,15,33,8,14,10,68,67,63,67,70,39,23+2,23+2,23+2,23,25,25,25,23,26+2,26+2,26+2,25+2,27+2,27+2,27+2,25+2,22+2,24+2,24+2,24+2,22+2,22+2,21+2,21+2,21+2,22+2,67+2,https://cdn.sofifa.net/players/266/451/23_120.png
266548,/player/266548/alsu-abdullina/230001,23,1,01-09-22,A. Abdullina,Alsu Abdullina,"LB, LWB, LW",68,81,2800000,500,21,11-04-01,169,60,2216,Women's Super League,1,116010,Chelsea W,RES,27,,01-01-22,2024,40,Russia,,,,Left,3,3,1,High/Medium,Normal (170-),No,7500000,,Early Crosser,68,52,60,63,67,60,67,54,46,63,56,58,71,34,62,64,67,69,76,69,68,56,65,55,67,40,45,70,67,48,51,71,74,65,68,13,9,10,6,6,,60+2,60+2,60+2,62,60,60,60,62,60+2,60+2,60+2,62+2,60+2,60+2,60+2,62+2,66+2,64+2,64+2,64+2,66+2,66+2,64+2,64+2,64+2,66+2,15+2,https://cdn.sofifa.net/players/266/548/23_120.png
266917,/player/266917/rhiannon-roberts/230001,23,1,01-09-22,R. Roberts,Rhiannon Roberts,"CM, CB",68,68,1000000,500,31,30-08-90,171,64,2216,Women's Super League,1,116343,Liverpool W,SUB,4,,01-07-18,2023,50,Wales,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,2200000,,,69,61,66,66,61,65,60,56,54,73,50,67,58,55,68,70,69,69,62,68,38,69,63,76,66,69,48,46,64,65,50,61,65,66,68,6,14,9,5,15,,64+2,64+2,64+2,66,66,66,66,66,67+1,67+1,67+1,67+1,68,68,68,67+1,66+2,65+2,65+2,65+2,66+2,65+2,62+2,62+2,62+2,65+2,16+2,https://cdn.sofifa.net/players/266/917/23_120.png
267648,/player/267648/manon-le-page/230001,23,1,01-09-22,M. Le Page,Manon Le Page,GK,68,79,2200000,500,19,06-01-03,173,62,2218,Feminine Division 1,1,116042,Guingamp W,SUB,30,,01-07-21,2024,18,France,,,,Right,2,1,1,Medium/Medium,Normal (170-185),No,5300000,,,,,,,,,10,12,12,29,7,15,14,12,25,14,22,27,27,59,47,50,60,26,38,9,27,6,8,33,14,35,5,10,14,68,68,66,65,72,25,23+2,23+2,23+2,20,23,23,23,20,23+2,23+2,23+2,22+2,24+2,24+2,24+2,22+2,19+2,21+2,21+2,21+2,19+2,18+2,19+2,19+2,19+2,18+2,67+2,https://cdn.sofifa.net/players/267/648/23_120.png
